model,learning_rate,val_split,epochs,accuracy,TPR,TNR
CNN_model_paper,0.0001,,100,0.49295774647887325,1.0,0.0
simple_CNN_model_1,0.001,,100,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-07,,50,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-06,,50,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-07,,20,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-06,,50,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-05,0.33,50,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-05,0.33,50,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-05,0.33,50,0.49295774647887325,1.0,0.0
cnn_model_succeeded,0.0001,0.33,50,0.49295774647887325,0.3142857142857143,0.6666666666666666
simple_CNN_model_1_sigmoid,0.0001,0.33,50,0.49295774647887325,1.0,0.0
simple_CNN_model_1,0.0001,0.33,50,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,0.0001,0.33,50,0.49295774647887325,1.0,0.0
CNN_model_paper,0.0001,0.33,50,0.49295774647887325,1.0,0.0
simple_CNN_model_1,0.001,0.33,50,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,0.001,0.33,50,0.49295774647887325,1.0,0.0
CNN_model_paper2,0.001,0.33,50,0.49295774647887325,0.5428571428571428,0.4444444444444444
CNN_model_paper,0.001,0.33,50,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-07,,20,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-07,,20,0.49295774647887325,1.0,0.0
CNN_model_paper2,1e-07,,20,0.49295774647887325,0.4857142857142857,0.5
CNN_model_paper,1e-06,0.33,50,0.49295774647887325,1.0,0.0
CNN_model_paper2,1e-06,0.33,50,0.49295774647887325,0.5428571428571428,0.4444444444444444
CNN_model_paper_withDropout,1e-06,0.33,50,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,0.0001,,50,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-06,,50,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-05,,50,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-05,,50,0.49295774647887325,1.0,0.0
CNN_model_paper2,1e-05,,50,0.49295774647887325,0.6285714285714286,0.3611111111111111
CNN_model_paper,1e-05,,50,0.49295774647887325,1.0,0.0
simple_CNN_model_1,0.0001,,50,0.49295774647887325,1.0,0.0
CNN_model_paper,0.0001,,50,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-07,,10,0.49295774647887325,1.0,0.0
simple_CNN_model_1,0.001,,50,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,0.001,,50,0.49295774647887325,1.0,0.0
CNN_model_paper,0.001,,50,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-07,0.33,50,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-07,0.33,50,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-07,0.33,50,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-06,0.33,50,0.49295774647887325,1.0,0.0
CNN_model_paper,0.001,,10,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-07,,10,0.49295774647887325,1.0,0.0
