model,learning_rate,val_split,epochs,accuracy,TPR,TNR
simple_CNN_model_1_sigmoid_raw,1e-07,,50,0.3888888888888889,0.875,0.0
simple_CNN_model_1_sigmoid_raw,1e-05,,20,0.3333333333333333,0.5,0.2
cnn_model_succeeded_raw,1e-06,,10,0.3333333333333333,0.625,0.1
simple_CNN_model_1_sigmoid_raw,1e-06,,10,0.3333333333333333,0.25,0.4
CNN_model_paper2_raw,1e-07,0.33,5,0.3333333333333333,0.75,0.0
simple_CNN_model_1_sigmoid_raw,1e-06,0.33,50,0.3333333333333333,0.625,0.1
simple_CNN_model_1_sigmoid_raw,1e-07,0.33,50,0.3333333333333333,0.25,0.4
CNN_model_paper2_raw,1e-05,0.33,5,0.3333333333333333,0.25,0.4
simple_CNN_model_1_sigmoid_raw,1e-07,,5,0.2777777777777778,0.0,0.5
cnn_model_succeeded_raw,0.0001,0.33,1,0.2777777777777778,0.0,0.5
simple_CNN_model_1_sigmoid_raw,0.001,0.33,1,0.2777777777777778,0.0,0.5
cnn_model_succeeded_raw,1e-05,,1,0.2777777777777778,0.625,0.0
CNN_model_paper2_raw,1e-05,,100,0.2777777777777778,0.25,0.3
simple_CNN_model_1_sigmoid_raw,1e-07,0.33,20,0.2777777777777778,0.0,0.5
CNN_model_paper2_raw,1e-07,0.33,20,0.2222222222222222,0.5,0.0
CNN_model_paper2_raw,1e-06,,3,0.2222222222222222,0.0,0.4
CNN_model_paper2_raw,1e-06,,10,0.2222222222222222,0.0,0.4
CNN_model_paper2_raw,1e-06,,5,0.2222222222222222,0.0,0.4
CNN_model_paper2_raw,1e-06,,1,0.2222222222222222,0.25,0.2
cnn_model_succeeded_raw,1e-05,0.33,5,0.2222222222222222,0.25,0.2
cnn_model_succeeded_raw,1e-06,0.33,20,0.16666666666666666,0.0,0.3
cnn_model_succeeded_raw,1e-07,,20,0.16666666666666666,0.375,0.0
