model,learning_rate,val_split,epochs,accuracy,TPR,TNR
simple_NN_PL_model_3,0.0001,,20,0.5370370370370371,0.7536231884057971,0.15384615384615385
simple_NN_PL_model_1,0.01,,3,0.5277777777777778,0.7246376811594203,0.1794871794871795
simple_NN_PL_model_3,1e-05,0.33,8,0.5277777777777778,0.6521739130434783,0.3076923076923077
simple_NN_PL_model_3,1e-05,,20,0.5277777777777778,0.6086956521739131,0.38461538461538464
simple_NN_PL_model_1,1e-06,0.33,10,0.5277777777777778,0.6231884057971014,0.358974358974359
simple_NN_PL_model_2,1e-05,0.33,3,0.5185185185185185,0.36231884057971014,0.7948717948717948
simple_NN_PL_model_3,1e-05,0.33,20,0.5185185185185185,0.6521739130434783,0.28205128205128205
simple_NN_PL_model_3,0.001,,3,0.5185185185185185,0.4782608695652174,0.5897435897435898
simple_NN_PL_model_3,1e-05,0.33,10,0.5185185185185185,0.7101449275362319,0.1794871794871795
simple_NN_PL_model_1,1e-05,,8,0.5185185185185185,0.6666666666666666,0.2564102564102564
simple_NN_PL_model_1,1e-05,0.33,8,0.5092592592592593,0.5217391304347826,0.48717948717948717
simple_NN_PL_model_2,1e-06,0.33,10,0.5092592592592593,0.6521739130434783,0.2564102564102564
simple_NN_PL_model_3,1e-05,,5,0.5092592592592593,0.5942028985507246,0.358974358974359
simple_NN_PL_model_3,0.01,0.33,10,0.5092592592592593,0.6086956521739131,0.3333333333333333
simple_NN_PL_model_2,0.0001,0.33,20,0.5092592592592593,0.7101449275362319,0.15384615384615385
simple_NN_PL_model_3,0.001,0.33,10,0.5092592592592593,0.5072463768115942,0.5128205128205128
simple_NN_PL_model_1,0.001,0.33,8,0.5,0.4782608695652174,0.5384615384615384
simple_NN_PL_model_2,1e-06,0.33,50,0.49074074074074076,0.4782608695652174,0.5128205128205128
simple_NN_PL_model_2,1e-05,0.33,50,0.49074074074074076,0.6086956521739131,0.28205128205128205
simple_NN_PL_model_2,0.001,0.33,20,0.49074074074074076,0.6086956521739131,0.28205128205128205
simple_NN_PL_model_3,0.0001,0.33,8,0.48148148148148145,0.6086956521739131,0.2564102564102564
simple_NN_PL_model_2,1e-05,,5,0.48148148148148145,0.5652173913043478,0.3333333333333333
simple_NN_PL_model_2,0.01,0.33,50,0.48148148148148145,0.3188405797101449,0.7692307692307693
simple_NN_PL_model_2,0.001,,8,0.48148148148148145,0.37681159420289856,0.6666666666666666
simple_NN_PL_model_1,0.001,0.33,5,0.4722222222222222,0.4782608695652174,0.46153846153846156
simple_NN_PL_model_3,0.001,,5,0.4722222222222222,0.391304347826087,0.6153846153846154
simple_NN_PL_model_1,1e-05,,20,0.4722222222222222,0.5507246376811594,0.3333333333333333
simple_NN_PL_model_1,1e-05,0.33,50,0.4722222222222222,0.6231884057971014,0.20512820512820512
simple_NN_PL_model_2,0.0001,,20,0.4722222222222222,0.5942028985507246,0.2564102564102564
simple_NN_PL_model_3,0.01,,20,0.46296296296296297,0.18840579710144928,0.9487179487179487
simple_NN_PL_model_1,1e-06,,50,0.46296296296296297,0.4782608695652174,0.4358974358974359
simple_NN_PL_model_2,0.0001,,8,0.46296296296296297,0.5942028985507246,0.23076923076923078
simple_NN_PL_model_3,1e-06,,50,0.4537037037037037,0.5942028985507246,0.20512820512820512
simple_NN_PL_model_1,0.0001,,8,0.4537037037037037,0.5507246376811594,0.28205128205128205
simple_NN_PL_model_1,1e-06,,20,0.4444444444444444,0.30434782608695654,0.6923076923076923
simple_NN_PL_model_2,0.001,0.33,3,0.4444444444444444,0.4057971014492754,0.5128205128205128
simple_NN_PL_model_2,0.001,,20,0.4444444444444444,0.36231884057971014,0.5897435897435898
simple_NN_PL_model_1,1e-05,0.33,20,0.42592592592592593,0.5362318840579711,0.23076923076923078
simple_NN_PL_model_1,1e-06,0.33,20,0.42592592592592593,0.34782608695652173,0.5641025641025641
simple_NN_PL_model_2,0.001,0.33,5,0.4074074074074074,0.18840579710144928,0.7948717948717948
simple_NN_PL_model_1,0.0001,,3,0.39814814814814814,0.17391304347826086,0.7948717948717948
simple_NN_PL_model_3,1e-06,,3,0.39814814814814814,0.42028985507246375,0.358974358974359
simple_NN_PL_model_2,0.001,0.33,10,0.39814814814814814,0.21739130434782608,0.717948717948718
simple_NN_PL_model_1,1e-06,0.33,8,0.39814814814814814,0.07246376811594203,0.9743589743589743
simple_NN_PL_model_2,1e-06,0.33,20,0.39814814814814814,0.2898550724637681,0.5897435897435898
simple_NN_PL_model_3,0.01,,3,0.3888888888888889,0.057971014492753624,0.9743589743589743
simple_NN_PL_model_2,1e-06,0.33,8,0.37962962962962965,0.2028985507246377,0.6923076923076923
simple_NN_PL_model_2,0.001,,5,0.37962962962962965,0.17391304347826086,0.7435897435897436
simple_NN_PL_model_3,1e-06,,5,0.3611111111111111,0.0,1.0
simple_NN_PL_model_2,1e-06,,8,0.3611111111111111,0.0,1.0
simple_NN_PL_model_1,1e-06,0.33,3,0.3611111111111111,0.0,1.0
simple_NN_PL_model_1,1e-06,,5,0.3611111111111111,0.0,1.0
simple_NN_PL_model_1,0.01,0.33,5,0.3611111111111111,0.0,1.0
simple_NN_PL_model_1,0.001,0.33,3,0.3611111111111111,0.0,1.0
simple_NN_PL_model_2,1e-06,,10,0.3611111111111111,0.0,1.0
