model,learning_rate,val_split,epochs,accuracy,TPR,TNR
simple_NN_PL_model_2,1e-06,0.33,10,0.4444444444444444,0.5606060606060606,0.2619047619047619
simple_NN_PL_model_3,1e-05,0.33,5,0.4351851851851852,0.48484848484848486,0.35714285714285715
simple_NN_PL_model_1,0.001,0.33,20,0.4166666666666667,0.09090909090909091,0.9285714285714286
simple_NN_PL_model_2,0.01,,10,0.4166666666666667,0.36363636363636365,0.5
simple_NN_PL_model_3,1e-05,0.33,3,0.39814814814814814,0.30303030303030304,0.5476190476190477
simple_NN_PL_model_3,1e-06,0.33,5,0.39814814814814814,0.4393939393939394,0.3333333333333333
simple_NN_PL_model_2,1e-05,0.33,5,0.39814814814814814,0.48484848484848486,0.2619047619047619
simple_NN_PL_model_3,0.01,0.33,3,0.3888888888888889,0.0,1.0
simple_NN_PL_model_1,0.0001,0.33,8,0.3888888888888889,0.0,1.0
simple_NN_PL_model_1,0.001,0.33,3,0.3888888888888889,0.0,1.0
simple_NN_PL_model_3,0.01,0.33,5,0.3888888888888889,0.0,1.0
simple_NN_PL_model_2,0.0001,0.33,3,0.3888888888888889,0.06060606060606061,0.9047619047619048
simple_NN_PL_model_1,0.01,,8,0.3888888888888889,0.0,1.0
simple_NN_PL_model_2,0.001,0.33,50,0.3888888888888889,0.0,1.0
simple_NN_PL_model_1,0.001,,8,0.3888888888888889,0.0,1.0
simple_NN_PL_model_3,0.0001,,5,0.3888888888888889,0.0,1.0
simple_NN_PL_model_2,0.01,0.33,20,0.3888888888888889,0.0,1.0
simple_NN_PL_model_3,0.001,,3,0.3888888888888889,0.0,1.0
simple_NN_PL_model_2,0.001,,20,0.3888888888888889,0.0,1.0
simple_NN_PL_model_3,0.01,0.33,20,0.3888888888888889,0.0,1.0
simple_NN_PL_model_3,0.0001,0.33,10,0.37962962962962965,0.015151515151515152,0.9523809523809523
simple_NN_PL_model_2,0.01,0.33,8,0.37962962962962965,0.0,0.9761904761904762
simple_NN_PL_model_2,0.0001,,8,0.37037037037037035,0.0,0.9523809523809523
